MaxTemp,MinTemp,Humidity,Radiation,WindSpeed,Rainfall
42.41,30.24,45.99,26.75,8.21,24.77
41.02,30.96,53.8,24.6,8.61,22.89
36.85,27.45,52.53,22.83,8.41,24.77
32.34,25.9,51.72,29.29,14.47,24.57
34.43,25.22,73.9,41.92,19.52,25.34
31.8,24.86,69.83,41.65,19.85,25.7
38.06,26.73,72.2,36.54,10.23,23.98
40.59,29.27,56.83,28.49,8.01,23.51
37.38,28.5,64.31,38.37,16.69,15.71
36.31,29.37,58.03,40.76,22.95,12.59
39.05,28.82,69.08,43.35,17.42,22.4
40.12,30.26,66.87,35.79,13.72,22.22
38.59,30.07,61.82,32.21,10.56,23.15
35.1,26.98,56.77,31.36,16.49,23.74
32.48,25.75,68.69,35.37,11.64,23.56
32.48,26.12,59.19,42.95,30.01,22.86
33.89,27.31,74.5,44.36,20.66,23.14
34.76,26.19,72.5,42.26,19.92,22.8
35.1,25.89,77.6,39.56,14.8,22.78
34.9,25.7,64.67,37.71,16.15,22.82
32.88,24.87,69.16,36.68,14.06,23.24
31.6,23.68,77,48.21,25.5,20.38
31.33,23.37,87.5,50.81,17.57,21.44
29.65,21.73,76.9,47.41,25.84,22.19
29.72,21.9,89.8,58.41,18.64,21.77
31.53,22.45,75.7,48.27,18.57,21.54
31.87,23.47,73.5,47.72,18.37,21.58
32.68,24.82,72.2,46.31,22.14,19.46
33.01,24.45,76.4,51.97,24.02,19.09
31.27,23.9,84.9,50.22,16.29,20.44
30.12,23.12,82.6,52.06,15.61,20.53
28.84,21.56,84,53.3,28.33,18.38
31.94,23.21,78.9,46.75,18.91,20.02
33.49,24.19,69.45,38.76,16.02,19.73
32.27,24.2,75,38.77,20.12,19.84
31.87,21.6,63.46,34.39,7.67,20.14
33.62,22.03,59.35,36.12,13.19,19.56
33.82,23.55,59.32,31.95,12.65,19.99
33.62,23.23,71.4,41.27,12.58,18.33
29,22.09,65.41,42.33,24.57,8.42
30.05,22.53,74.4,48.94,25.17,17.6
30.86,22.99,77.9,57.33,33.85,18.15
31.2,23.51,89.6,61.4,38.49,17.4
32.41,23.8,90.1,57.31,22.81,17.61
32.01,23.1,87.5,52.98,17.29,17.92
25.77,20.11,82.3,53.45,21.14,15.92
21.27,17.82,100,88.5,64.17,3846
20.74,15.27,100,93.9,67,1984
17.58,14.52,100,97.3,78.9,6625
23.41,16.25,100,83.6,44.43,14.53
24.02,16.11,100,78.4,36.01,16.43
25.96,17.47,100,76,38.91,16.49
26.83,17.67,100,72.8,32.23,16.25
29.2,18.65,97.1,64.96,21.74,16.36
26.76,18.82,98.3,70.3,42.34,14.92
26.22,19.45,100,75.8,41.72,15.27
28.98,19.4,100,74.1,26.45,15.47
29.58,19.54,100,65.65,24.23,15.6
31.6,20.46,89.3,61.05,22.54,15.69
29.45,19.87,97,69.75,32.23,12.69
24.09,19.34,100,75.8,48.47,8.62
23.01,18.29,100,73.4,51.31,10.09
21.93,16.5,91.5,62.03,25.72,14.31
22.74,15.27,94.3,68.18,40.79,13.37
20.85,15.03,91.3,68.33,35.89,14.49
23.28,13.56,96.8,69.2,35.68,14.94
26.89,15.52,100,66.72,25.84,14.65
27.18,17.88,100,60.29,26.25,11.24
15.09,12.51,100,96.4,85.1,3352
14.63,12.29,100,96.2,83.8,4502
18.45,14.12,100,79.6,49.56,13.86
23.55,16.93,100,90,60.18,10.52
25.49,17.97,100,79.7,38.98,13.84
21.55,17.04,100,81.4,53.47,4877
16.79,14.68,100,97.7,77.5,2.3
17.37,14.67,100,96.6,82.9,5.758
16.97,14.93,100,90.1,74.9,4458
18.16,12.83,100,74.1,35.96,13.1
16.63,10.29,100,91.3,66.67,7.37
14.7,10.96,100,97.4,77.1,2126
15.35,10.78,100,89.4,61.35,11.06
18.38,12.72,100,85.9,52.58,10.08
17.31,12.35,100,87.8,58.11,9.17
23.21,17.95,100,90.2,68.46,9.96
23.41,19.15,100,87.6,61.66,8.79
16.97,13.33,100,88.7,52.05,9.07
12.88,11.61,100,99.8,95.5,3006
14.7,13.03,100,96.8,88.2,2708
19.12,14.75,100,89,70.2,4588
14.83,13.37,100,99.9,97.7,2197
15.69,11.17,100,90.7,65.86,7.03
12.41,9.11,100,86.2,70.4,6011
15.17,8.61,100,90.8,67.3,4635
19.17,9.99,100,83.4,36.82,11.56
19.58,11.61,100,86,55.74,11.21
20.81,13.2,100,83.6,52.31,10.35
20.11,13.53,100,81.3,50.62,11.38
14.43,11.7,100,97.2,77.1,1357
15.49,12.27,100,94.2,72.3,5931
17.98,11.84,100,92.2,64.91,10.58
15.49,10.96,100,96.3,74.6,7.21
15.49,11.53,100,93.7,71,4.943
17.98,10.69,100,91.7,60.13,9.49
18.37,10.01,100,90.8,51.57,10.39
14.9,9.44,100,92.8,65.54,5.986
18.25,11.62,100,91.6,57.64,5.993
15.97,10.88,100,92.7,62.98,4822
8.45,7.13,100,86.8,68.94,5.201
9.65,6295,91.9,79.1,60.69,10.63
10.79,6.04,100,86.2,50.54,10.51
7.78,3861,100,92,73.7,5.05
8.97,2819,100,88.2,59.3,9.26
11.78,3327,100,80,42.02,10.75
13.2,4226,100,79,36.43,10.81
9.73,4257,100,99.1,88.7,3654
11.4,7.9,100,89,61.7,5.98
9.31,5063,100,92.6,70.3,6.452
10.8,8.57,100,100,99.2,2779
16.23,10.6,100,88.8,57.85,7.6
14.34,6428,100,88.3,52.59,10.53
12.48,5585,100,92.5,69.79,5855
13.27,4324,100,90.2,53.67,9.58
12.87,6114,100,89.1,57.45,8.88
14.88,8.15,100,91.1,58.18,9.39
16.64,11.26,100,83.4,59.26,6654
17.98,15.31,100,81.6,70.3,2917
16.77,13.71,100,94.3,74.3,4354
13.82,12.53,100,99.7,96.1,2467
17.24,12.43,100,95.8,75.3,6035
11.87,9.37,100,99.9,96.8,5454
14.16,10.76,100,96.2,77.9,4734
17.71,11.2,100,89.8,52.53,9.62
18.44,9.57,100,89.7,54.74,10.04
19.33,9.28,100,86,40.88,9.97
18.72,8.94,100,81.2,43.64,10.23
11.28,8.77,100,86.9,71.9,2023
14.48,8.69,100,82.6,52.93,10.07
14.07,5465,100,84.9,42.56,10.49
13.74,4599,100,82.3,47.54,10.74
13.61,5984,100,83.7,56.58,10.41
14.14,7.67,100,84.8,44.92,9.6
12.48,5.594,100,87.2,56.24,8.46
11.73,7.16,100,96.5,82.2,5081
14.14,6349,100,81.3,42.5,9.79
14.01,5.577,100,83,38.65,10.61
14.14,5.514,100,85.2,49.29,10.48
16.43,6141,100,81.9,41.48,10.78
14.88,4669,100,85.2,49.9,10.8
13.81,4235,100,88,55.76,10.76
13.14,4227,100,86,53.68,10.43
12.61,4152,100,90.5,62.58,9.24
17.64,8.31,100,88.2,53.06,9.4
16.03,8.11,100,89.8,57.85,7.66
13.15,7.38,100,92.6,68.91,6.637
10.45,8.31,100,85.1,61.43,10.22
12.53,7.24,98.5,72.4,38.65,11.02
9.85,4856,100,87.6,63.79,8.25
10.47,8.07,100,92.6,81.8,2476
13.76,11.45,100,87.6,72.5,7.67
13.01,12.4,100,99.3,93,1034
15.64,10.11,100,82.3,63.25,3.81
9.33,6945,100,86,68.12,6.633
10.79,8.03,100,83.9,62.58,9.86
10.73,5484,100,89.9,69.72,5.87
8.99,6509,95.2,78.2,62.52,10.49
10.87,10,100,89,78.8,2864
9.87,8.34,100,96.9,83.4,2842
14.95,11.25,100,93.1,74.4,6456
12.74,9.11,100,92,72.6,8.95
14.42,9.03,100,80.6,49.91,9.62
16.97,6.412,100,80.9,37.51,13.09
19.53,7.87,100,76.9,36.09,13.1
19.92,8.62,100,73.6,23.84,13.46
19.53,8.97,100,79.9,37.37,13.56
13.14,10.5,97.9,67.14,40.07,12.21
12.6,5445,100,68.26,25.73,13.81
15.22,6.012,97.4,66.57,25.66,13.9
18.38,8.25,100,74.2,43.5,13.83
12.41,8.63,100,71.4,45.27,11.15
11.94,5.422,97,64.6,29.91,14.59
13.21,5.127,99.1,66.92,30.24,14.54
12,5.423,100,67.22,34.22,14.49
15.49,6.08,100,68.58,29.7,14.39
9.53,6869,100,80.3,60.11,6.61
10.25,5581,100,78.2,49.04,11.52
15.16,6558,100,84.6,54.7,13.99
19.59,9.54,100,79.1,43.43,15.06
19.32,9.68,100,77.4,36.83,15.37
18.85,9.55,100,81.8,42.96,14.91
13.28,8.52,100,89.7,59.41,7.94
16.9,11.45,100,81.9,58.45,10.1
13.15,11.02,100,84.3,63.93,2565
12.48,8959,100,88309,69.84,5.91
13.22,9.38,100,89.8,77.5,6455
14.5,11.18,100,90.2,68.37,5593
11,8,100,82.1,55.18,5448
10.52,4816,100,79.9,49.24,15.46
11.46,4762,100,69.62,26.07,17.35
12.2,4721,93,64.98,22.56,17.66
11.2,5421,98.2,72.4,47.36,13.4
7.64,4168,100,88.6,61.86,8.34
11.47,6471,100,81.9,53.42,10.51
14.36,7.55,100,75,46.34,12.46
16.37,10.88,84,63.22,45.73,11.77
16.18,11.79,87.2,73.1,41.76,4359
14.09,11.29,100,90.7,74.8,6456
15.64,12.47,100,90.4,69.86,9
18.66,14.12,100,90.8,74,5836
19.26,14.46,100,75.1,49.63,17.59
17.17,12.99,100,81.6,55.5,13.1
13.89,9.87,100,86.3,64.4,11.51
13.22,10.63,100,80.2,66.15,13.21
15.24,10.32,100,94.6,74.2,6136
9.26,7.38,100,69.35,44,14.86
12.47,5635,100,68.17,31.86,20.38
16.77,7.83,100,70.1,28.96,18.84
16.98,11.57,100,70,32.32,9.65
20.67,15.33,100,71.5,39.74,8.73
16.9,11.95,100,66.55,22.29,21.29
12.89,8.19,100,94.1,76.3,5012
14.02,10.15,100,85,56.44,16.3
21.61,11.48,100,71.1,27.27,20.87
17.64,9.72,100,83.6,45.66,13.88
13.69,8.65,100,90.6,59.89,8.87
12.88,9.9,100,86.5,65.21,10.89
13.89,10944,96.3,84135,69.69,8.89
16.84,12.99,100,83.1,65.4,7.4
18.32,13.23,100,84.5,49.23,17.06
17.04,12.69,100,86.8,63.64,10.9
17.32,13.99,100,79.6,51.39,11.13
18.52,15.31,100,77.7,50.3,20.51
16.98,13.92,100,89.8,70.5,5.632
15.63,12.39,98.2,78.2,52.8,17.22
16.04,11.42,97.3,81.2,55.77,13.86
15.71,10.86,99,80.4,51.6,10.2
14.96,10.6,100,83.5,54.83,11.98
14.02,10.6,99.7,84.6,59.29,10.07
13.08,8.85,91.7,68.46,49.31,21.11
17.91,10.35,100,70.7,30.1,22.85
20.47,12.32,100,70.8,26.94,22.95
18.92,13.9,100,75.8,32.59,17.4
21.2,15.2,100,78.5,51.78,21.27
20.74,14.19,100,81.2,52.12,17.06
21,14.63,100,72.6,40.53,21.87
25.97,16.42,100,71.1,36.76,23.07
29.07,19.57,89.3,59.21,31.24,22.7
26.51,19.19,100,67.08,42.81,22.47
29.94,19.74,100,66.59,20.33,22.88
31.82,20.69,96,55.57,17.03,23.96
30.28,20.09,96.2,54.67,19.59,24.03
28.46,19.46,100,57.01,16.7,23.92
21.48,15.55,100,76.5,39.01,15.13
23.42,16.51,100,69.94,38.04,24.23
23.09,16.86,100,69.37,36.02,19.61
20,14.97,100,69686,51.29,20.2
22.28,13.42,100,69.11,29.16,23.04
20.81,13.88,100,69.99,42.83,15.22
23.63,17.43,96.9,63.85,32.12,21.35
18.8,16.18,89.9,71.3,46.61,12.96
12.89,8.45,97.2,82.4,65.29,9.3
10.12,7.25,100,83.1,61.32,9.5
12.95,7.93,100,86.7,58.27,11.49
19.12,11.08,100,73.4,39.53,24.79
21.4,14.36,100,67.87,36.29,24.96
22.68,15.57,100,70.5,37.84,22.84
22.82,15.79,100,72.8,33.87,22.69
25.5,17.01,100,67.44,28.07,25.02
26.78,18.32,100,59.97,24.44,25.16
29.2,20.2,91.2,57.17,21.34,21.36
31.02,20.72,97.8,54.01,17.5,25.32
29.47,20.98,95.6,51.58,26.12,25.43
27.86,20.32,88.6,51.62,26.59,17.78
27.79,19.59,100,56.24,19.86,26.34
27.05,19.35,96.6,63.78,34.87,27
27.92,20.59,99,63.72,32.25,22.93
26.44,19.07,99.2,69.85,36.29,19.64
18.59,13.55,100,80.04,46.5,16.38
17.99,12.71,100,69212,40.83,19.6
18.12,12,100,77417,40.95,14.38
16.17,10.34,100,67.38,14.74,13.67
16.1,11.77,100,60617,30.81,20.53
17.31,12.41,100,63348,41.34,19.61
17.85,12.88,100,78.4,43.67,12.25
21.89,15.39,100,64.36,39.41,24.2
26.04,18.69,97.2,55.86,28.34,28.43
26.37,19.03,94.7,58.17,34.88,29.05
25.98,18.92,93.4,64.41,37.16,29.46
24.76,18.35,98.3,64.93,35.41,27.95
22.15,16.84,88.7,60.16,24.91,24.05
19.73,15.26,88.1,64.18,42.49,23.76
20.81,16.18,81.1,52.16,28.22,28.77
24.16,17.76,74.8,46.87,19.46,29.87
25.24,17.63,89.6,45.5,18.65,29.29
27.38,19.11,70.6,36.73,14.34,31.09
29.27,20.4,71,38.84,15.75,30.53
30.28,21.58,92.6,48.32,22.62,29.91
33.7,28.88,54.07,26.21,17.23,22.04
35.25,25.06,67.63,39.64,17.84,29.82
35.58,25.62,75.4,40.51,15.75,29.62
36.06,26.38,75.4,40.86,19.32,29.34
35.85,26.68,69.32,39.88,17.7,29.1
26.64,20.96,64.72,49.7,30.09,19.64
20.34,16,73,56.71,38.05,19.45
23.96,18.21,86.5,56.17,32.18,27.7
29.34,20.64,90.2,47.46,21.34,30.47
30.07,21.68,84.15,47.68,21.55,25.62
32.69,22.73,75.3,43.84,20.66,29.79
34.58,24.51,67.16,38.94,17.7,30.25
34.37,25.42,60.54,40.09,19.92,29.67
33.83,24.95,69.58,45.36,21.94,29.7
32.49,23.93,81.2,48.17,17.1,30.02
32.69,24.01,69.59,46.04,22.61,29.39
32.02,23.47,82.7,49.05,25.44,28.77
33.23,24.26,65.95,41.17,16.56,28.26
35.24,25.26,54.41,35.27,13.32,28.65
34.43,25.39,62.17,39.93,14,27.85
32.29,24.95,71.3,46.48,26.25,25.6
34.64,26.04,83.1,45.98,18.64,27.86
36.72,27.44,61.82,38.13,16.42,28.63
34.84,28.1,61.75,35.62,16.49,29.68
36.78,27.2,52.71,34.45,10.97,30.61
37.05,27.03,69.1,38.52,9.29,30.13
37.39,26.67,69.23,38.5,9.76,29.41
36.51,28.04,60,34.07,14.94,28.36
36.72,28.74,56.57,32.27,14,27.85
36.11,27.62,61.76,34.11,14.74,27.94
34.09,24.72,69.11,38.62,13.06,21.43
32.82,24.33,66.49,38.86,11.31,28.96
31.01,23.38,82.9,52.2,29.82,29.01
33.82,25.4,83.1,46.56,21.06,28.3
34.63,26.12,80.7,44.65,18.78,27.46
35.64,25.51,75,40.3,15.88,27.7
36.04,25.9,68.64,35.62,12.05,27.69
36.85,25.84,69.79,38.23,12.31,27.73
33.96,25.68,77.3,45.97,22.68,26.94
33.69,26.39,80.5,49.65,29.81,25.82
34.9,26.63,82.8,49.91,27.05,26.21
34.9,26.45,85.6,45.2,19.25,26.27
36.38,27.85,83.3,43.77,20.59,26.62
37.05,27.46,71.9,40.23,13.53,26.04
35.03,26.85,78.2,44.46,21.4,26.34
28.06,22.13,81.5,53.85,35.21,22.51
29.13,22.18,72,47.56,28.48,23.47
33.82,23.42,86.2,43.03,14.6,26.93
36.51,25.31,67.16,40.32,15.48,26.4
35.91,27.01,57.1,35.65,14.33,26.32
39.88,28.06,57.56,36.4,11.64,23.12
37.52,30.34,50.29,29.1,13.32,23.73
36.45,29.12,64.71,34.24,19.31,23.33
37.39,28.32,68.96,35.72,18.17,24.27
36.85,28.68,72.5,42.79,21.53,23.66
36.38,27.7,75.2,37.81,13.39,24.22
32.54,26.41,62.76,32.36,16.08,25.38
34.02,26.17,61.75,37.41,12.85,25.93
34.5,26.1,75.3,44.72,19.99,24.81
36.72,26.8,69.83,38.61,15.95,24.87
37.32,26.96,58.86,35.33,11.84,24.93
37.32,26.71,64.24,34.01,9.83,24.32
35.77,26.24,61.5,35.85,8.48,24.58
34.5,26.15,74.4,50.8,22.61,24.14
36.11,26.75,85.3,46.78,13.19,23.8
36.04,26.94,68.62,38.83,16.89,23.76
35.17,24.02,91.6,55.01,19.85,20.5
35.5,25.75,92.9,56.07,21.6,23.38
37.79,27.02,81.8,46.65,13.8,23.57
38.2,27.32,68.89,40.97,14,23.52
36.51,27.59,79.9,45.4,22.81,22.74
37.32,28.1,79.2,42.31,17.5,22.06
37.59,27.83,67.41,36.57,15.01,22.83
35.71,26.55,70.2,40.25,16.15,22.4
34.36,26.08,75.6,48.12,21.4,22.4
30.73,24.88,88.4,62.68,48.45,19.84
31.4,24.56,86.3,60.5,38.29,21.1
31.27,24.46,88.9,59.7,34.66,20.36
25.57,21.41,91.3,69.25,47.93,12.39
29.78,23.52,92.1,51.46,22.14,20.54
22.54,19.58,96.6,77.2,57.98,7.18
26.85,20.59,98.6,70.3,36.96,17.01
29.25,21.12,96.2,68.53,26.38,19.66
29.38,21.61,97.5,65.61,21.27,19.21
30.05,22.09,93.3,62.19,26.78,18.57
30.59,23.17,88.6,60.43,26.18,18.86
30.19,21.83,95.2,71.2,33.45,16.81
28.51,21.79,97.2,73.6,43.61,13.78
29.45,22.26,98.1,65.66,35.74,18.23
31,23.1,93,58.14,26.85,18.82
28.78,22.22,91.5,59.07,38.76,18.14
26.44,20.36,90.5,69.71,47.53,16.04
28.39,20.78,89.9,64.65,30.9,17.59
30.79,21.48,87.2,59.04,25.24,17.27
31.33,22.6,86.5,60.08,15.21,17.68
31.47,22.59,90.4,59.18,21.2,17.58
29.65,21.95,90,58.41,25.5,17.26
31.07,21.44,89.8,55.89,27.05,17.24
32.27,21.75,85.8,50.11,20.46,16.72
31.06,22.24,74.8,49.04,26.92,15.82
28.19,20.95,96.6,60.54,32.31,11.27
22.81,18.71,97.9,80.8,53.05,9.84
18.99,17.59,95.1,86,69.36,5653
24.49,19.79,98.9,88,71,10.59
25.5,21.18,99.5,82.9,60.31,13.27
30.59,21.5,100,72.8,27.93,12.6
26.17,22.92,90.8,72.3,54.06,7.05
24.62,19.78,98.5,86.1,65.16,10.69
25.5,19.01,100,74.3,44.03,15.04
26.44,18.67,96.9,71.4,35.21,14.74
26.7,19.38,97.7,74.1,43.07,14.82
27.59,20,92.7,69.12,32.99,15.08
27.38,19.56,95.5,68.36,26.72,14.83
26.16,18.86,95.5,68.72,35.67,14.56
26.7,18.11,94.9,60.24,25.98,14.63
25.77,16.67,91.4,63.92,29.42,14.67
24.22,16.16,97.5,69.62,38.98,14.31
24.89,16.9,96.4,63.74,31.64,13.1
26.78,17.38,90.2,62.91,26.59,14.12
29.13,17.96,92.4,56.2,15.82,13.67
29.13,17833,75.2,47935,20.13,10.71
28.8,18.69,83.8,54.17,18.58,12.81
26.04,18.73,96.7,70.3,37.63,11.54
24.15,17.21,96.6,68.22,37.9,13.18
26.31,16.42,91.5,62.85,25.11,13.11
21.08,15.54,98.1,78.7,48.01,5.366
19.39,16.04,100,92,73.3,4.31
26.17,17.87,98.1,77.4,44.83,11.21
26.44,18.81,95.8,68,34.6,11.52
20,16.77,97.9,76.4,46.94,5464
25.9,16.32,95.9,72.6,36.69,12.5
26.91,17.29,96.2,67.21,29.96,12.52
19.33,14.77,92.5,64.11,31.78,11.9
19.85,10.8,86.7,55.54,20.88,11.81
20,9.94,91,57.27,15.02,12.81
21.33,11.12,89,58.44,24.91,12.65
24.56,12.62,85.3,55.89,20.06,12.34
22.88,12.92,88.4,62.2,31.64,11.67
15.91,12.98,96.1,77.1,58.52,8.5
18.72,14.69,97.9,86.2,61.48,5145
25.43,15.37,99.5,75.6,34.74,11.71
23.28,14.09,100,79.9,43.89,10.44
19.26,14.35,97.5,76.8,52.26,10.36
19.78,12.8,97.7,71.9,37.7,11.05
21.47,11.28,93,64.73,26.73,11.19
25.03,14.87,81,55.18,26.66,11.29
23.82,14.33,89.9,63.95,34,11.32
17.64,12311,97.5,78.856,52.56,5.22
20.47,13.94,99.2,78.7,44.85,10.19
17.12,9.7,99.5,62.78,26.41,11.95
12.95,4631,93.1,66.77,29.71,11.18
12.61,5.911,92.5,59.37,25.6,11.45
11.27,7.62,98.3,83.9,64.07,6.503
14.09,7.89,99.5,81.1,52.68,9.75
14.09,5897,100,74.4,33.82,8.68
12.89,4849,96,74.2,39.48,8.55
10.93,7.86,99.1,82.6,61.12,5218
13.01,6655,100,74.7,31.05,7.83
14.23,4924,87.5,65.05,25.59,10.97
14.89,4948,92,67.29,29.3,10.64
14.69,4622,94.4,70.9,31.72,10.49
13.08,5898,97.6,76,45.34,9.27
12.27,6968,94,70.6,47.56,6609
14.29,5.587,92.2,70.6,31.25,10.47
13.35,4405,94.4,67.15,36.65,9.6
14.29,6066,78.1,55.57,32.06,10.38
14.56,4896,91.7,70.3,32.6,10.17
13.89,5061,96,76.6,39.81,8.64
16.57,6803,97.3,79.7,45.59,9.77
16.9,7.21,99,81.8,43.84,9.93
16.1,5409,97.3,75.5,34.01,10.27
16.16,5.387,96.4,70.4,26.87,10.27
14.89,3836,94.5,72.4,33.14,10.03
13.89,4234,95.3,77.3,42.98,9.63
16.3,6438,98.3,71.9,35.02,9.72
17.78,9.41,84.5,59,26.46,9.92
15.36,8.15,93,68.25,36.91,8.39
15.57,9.61,90.1,70.8,38.86,6709
18.11,11.28,96.1,76.7,43.23,9.08
16.97,7.83,97.1,79.2,43.3,9.21
16.9,8.16,93.8,74.2,39.93,9.05
15.7,9.92,90.9,75.7,48.35,8.34
13.76,10.25,99.1,87.5,64.47,3036
10.81,8.29,99.5,91.2,78.8,2359
10.52,6.786,87,66.89,42.51,9.7
14.56,5.95,98.2,78,43.78,9.65
14.83,6227,100,83.6,45.67,9.54
15.04,5634,99.5,85.4,48.5,9.43
14.71,5.378,100,87.8,58.88,4454
15.44,10.88,100,85.1,56.65,0.844
11.48,9.26,88.7,78.2,64.53,5.242
13.49,10.41,93.8,81.8,63.12,4763
11.87,9.1,100,81.3,52.14,8.41
11.4,4397,100,84.6,51.41,9.98
10.39,3379,96.8,78.8,39.22,8.8
13.49,5048,97.8,72.1,34.29,8.91
13.01,8.65,100,84.4,69.88,5.889
15.24,11.84,100,89,69.32,3109
15.64,12.66,100,89.8,65.95,5.582
17.17,12.54,99.2,77.4,41.95,10.08
13.96,6.923,98.4,77.8,31.59,9.69
16.7,7.24,96.5,72.5,29.7,10.24
16.84,6353,92.7,71.4,25.86,9.35
18.87,7.62,91.5,67.33,27.34,9.76
16.79,7.61,89.8,67.74,32.47,8.91
14.97,8.61,93.2,74.7,47.22,6285
14.29,9.38,100,85.4,62.85,5.1
17.44,8.93,100,86.1,50.37,9.72
9.93,7.64,100,91.4,76.6,2216
11,8.34,100,93.1,80.1,1338
11.27,9.65,100,95.6,87.8,2441
11.67,8.93,100,95.4,81.1,2.598
10.47,6447,100,89.8,68.87,3858
11.62,7.85,100,87.4,65.9,5119
8.32,6.627,98.1,81.9,62.47,3585
10.39,5.38,98,78.8,54.77,11.47
10.46,5.503,98.5,83.9,57.55,7.29
11.48,8.56,100,92.6,76.2,4.429
13.76,8.68,95.6,71.2,40.89,11.62
14.89,6.203,100,78.6,39.47,11.63
15.64,8.36,99.9,83.8,61.17,11.05
19.33,10.47,99.2,79.1,41.28,11.68
13.42,10.4,99.3,81.4,57.95,3.95
10.67,7.74,92.6,77.8,63.07,4463
10.61,7.79,96.8,79.9,61.52,6.679
9.19,5138,97.1,83,59.5,11.43
9.87,7.42,100,92,72.3,4218
11.15,9.49,100,87.9,61.12,2603
12.81,5755,100,77.3,36.44,12.72
9.87,4368,100,93.6,78.8,4673
11.21,5526,100,85.9,58.74,8.41
12.81,11.4,98.4,89.7,67.12,1835
18.92,12.54,100,80.1,34.81,11.79
12.34,8.31,97.5,77.3,44.26,11.72
14.04,7.93,100,90.5,70.3,3907
17.12,11.15,100,86.2,61.22,6.411
10.07,7.37,88.3,65.29,47.91,7.38
12.22,6.486,98.3,85.2,63.75,6875
12.95,11.3,100,93.2,79.2,5408
14.9,13.45,97.9,93.7,85.7,4056
20.07,13.34,100,82.1,47.21,13.63
17.92,10.5,100,84,48.29,11.12
12.41,8.36,98.8,83.7,57.73,9.63
11.74,7.46,99.5,85.6,64.54,5779
10.4,8.06,100,91.4,78.3,2.851
14.16,7.36,100,84.5,42.03,12.52
14.56,7.72,100,85.9,53.89,13.41
12.27,9.27,100,81.9,55.71,8.8
14.29,6734,100,74.6,36.91,15.95
18.32,9.18,90.6,57.78,16.7,16.3
11.01,7.42,100,87.7,57.62,5315
13.62,9.08,100,85.3,58.81,13.36
13.28,8.25,100,77.8,43.99,9.91
13.42,7.79,98.4,77.6,48.43,11.67
14.83,10.29,100,82.9,52.41,12.29
13.22,11.1,97.6,88.3,78.8,2175
13.62,11.9,98.5,90.6,76.2,1715
12.21,10.34,98.2,74.4,57.53,5698
11.2,8.37,88.2,73.6,59.36,11.53
15.77,10.73,98.8,80.6,57.46,9.83
20.81,11.58,100,71.2,27.61,17.49
19.33,12.27,89.5,69.74,40.74,17.5
21.82,12.59,87.3,53.22,14.01,18.45
19.39,11.67,85,52.68,23.64,18.05
18.38,10.58,92.5,65.09,32.39,18.51
20.34,11.28,95,60.01,20.47,18.34
16.1,10,96.6,66.67,33.2,13.9
16.7,9.85,98.5,67.23,28.35,17.54
15.3,9.22,100,73.4,39.81,13.13
20.2,10.42,100,66,24.78,18.38
22.56,12.01,99.7,61.65,16.7,18.9
24.63,13.96,83.3,51.45,18.04,19.08
23.37,14.23,90.6,55.13,26.6,18.21
21.55,14.18,92.9,63.93,37.71,17.15
20.47,13.72,99.2,70.8,38.72,17.16
21.08,14.42,90.9,70.6,45.05,17.58
17.65,12.36,96.4,81,54.89,11.32
17.05,10.54,98.5,61.46,24.04,20.03
19.26,10.77,93.6,60.83,27,19.61
16.91,12.01,92.5,61.67,33.81,18.97
14.02,9.24,90.3,62.02,35.63,19.99
16.17,8.23,100,66.28,32.4,20.58
19.46,12.16,75.3,55.14,27.88,19.84
8.85,7.11,100,86.7,71.2,3425
15.51,9.32,100,83,50.25,14.21
19.6,12.21,100,67,33.87,21.11
20.61,14.72,89.8,55.41,32.53,14.96
14.83,11.92,93.9,74.3,52.68,7.69
12.41,10.07,95.7,81.5,66.22,12.78
14.7,11.44,87.9,73.1,50.19,19.65
19.19,14.27,98.8,80.1,61.28,13.49
25.57,16.86,99.5,71,31.71,21.32
27.52,17.82,95.8,63.95,25.04,21.64
30.01,18.31,96,52.69,11.17,21.84
28.46,18.85,81.3,45.07,9.83,21.28
30.14,20.12,75.3,40.19,8.28,20.36
30.01,21.72,74,35.91,17.3,18.25
23.96,17.32,89.9,62.14,28.96,22.31
26.04,17.78,100,64.96,26.32,21.56
24.78,17.03,86.5,55.86,23.7,14.23
25.17,17.51,83.5,56.24,31.99,18.55
28.13,19.27,95.3,58.43,26.52,22.78
29.4,20.5,86.8,49.65,21.95,22.4
26.05,18.65,90.6,61.58,34.07,22.62
19.61,15.93,93.2,75.7,48.09,9.26
15.11,12.63,96.9,80.7,56.73,6739
14.97,11.84,100,87.9,63.39,5.571
18.32,13.92,97.8,73.7,46.53,19.9
20.47,14.39,100,74.6,46.87,20.81
20.74,13.68,100,75,36.84,18.23
18.66,13.01,86.7,59.11,28.69,23.56
23.57,15.48,94.2,62.83,37.04,23.77
24.98,17.84,94.7,53.2,20.94,24.17
27.12,17.58,94.2,54.67,20.33,24.62
28.93,19.08,97,52.57,16.02,24.98
29.27,19.79,87.5,48.16,12.12,25.18
29.67,19.9,92.9,49.63,18.45,24.47
30.62,20.3,85,44.9,13.87,25.42
27.65,18.57,81.4,43.4,12.25,25.53
28.19,18.5,73.3,44.51,21.14,25.78
29.54,19.79,77.3,41.9,16.43,26.04
