MaxTemp,MinTemp,Humidity,Radiation,WindSpeed,Rainfall,ET_PM
23.08,13.5,97.1,60.36,21.96,11.1,16.85495775761959
21.75,12.05,97.4,74.6,40.13,11.01,20.59197405381295
21.81,11.38,97.4,73.7,30.03,11.14,20.474308122254413
24.86,11.79,90.3,60.05,10.71,11.45,16.889996613430842
17.8,10.21,77.9,59.79,41.75,6.957,16.487573893826717
16.92,9.06,97.9,68.49,39.02,11.3,18.918676109130672
16.8,6528.0,99.9,79.8,34.49,11.44,30.396003790497694
19.31,6631.0,95.2,61.75,13.71,11.76,180.41819179611136
15.87,6325.0,85.3,60.91,30.34,11.54,1054.8302242439433
16.06,6964.0,94.5,68.55,35.03,10.84,514.5692168834083
12.36,5194.0,99.9,82.6,46.44,8.97,31.12327790746598
16.47,7.66,99.9,78.9,41.49,8.97,21.760112248351852
15.68,6.578,97.1,72.3,25.77,9.97,20.139971298440003
12.49,7.48,92.5,66.83,47.83,9.16,18.35791094658274
15.07,7.01,99.8,79.1,50.47,10.55,21.692182717061044
18.31,7.26,99.9,68.5,18.31,11.97,19.172688467481766
20.62,8.85,78.5,49.41,13.52,12.21,13.872335009968667
19.38,7.92,94.3,61.32,20.24,12.22,17.14191025537033
19.1,7.36,98.7,68.75,20.24,12.16,19.218889753569442
16.67,6477.0,98.2,73.9,37.02,10.06,178.9818892706847
17.12,8.81,96.1,72.1,42.23,8.24,19.875517944542064
17.65,8.67,99.8,78.0,41.47,10.68,21.51217260709154
17.51,8.25,99.5,72.6,32.08,12.5,20.14239013569735
13.75,9.05,90.9,49.01,24.64,10.95,13.662229938700838
13.42,8.45,68.82,45.64,28.04,11.56,12.695571879483087
16.47,8.44,73.0,46.49,18.58,11.62,13.010277145471477
14.44,10.6,62.5,47.33,26.8,3178.0,13.176197805901785
19.24,13.88,68.65,44.68,23.17,9.49,12.467326454381565
20.76,16.64,67.81,53.13,41.93,8.74,14.64999580012836
15.22,11.69,96.1,63.24,46.53,4864.0,17.38592444274128
12.57,9.25,65.32,50.67,35.12,10.01,14.031570756949328
15.07,9.79,82.4,51.44,24.5,13.48,14.341031771385277
14.08,7.29,85.1,55.31,34.73,11.83,15.31984596413527
11.44,7.93,69.28,47.41,24.85,14.09,13.214686482426009
16.13,12.38,76.8,48.64,33.16,10.7,13.486082074112801
13.75,9.39,91.6,65.11,47.34,4789.0,17.89099684996572
20.31,13.6,91.5,46.03,17.84,10.28,12.887488857925392
19.44,11.63,72.2,48.12,20.64,10.49,13.44877677054458
17.06,10.75,74.8,40.76,12.4,12.94,11.45205293067676
20.5,9.02,88.5,47.29,10.45,14.91,13.303289078605713
22.41,10.73,76.2,49.83,12.78,15.1,13.996950119137955
22.22,11.49,70.1,43.13,16.24,14.87,12.088219083291511
21.95,12.32,88.6,47.74,15.26,15.22,13.388427872464355
17.08,12.74,58.83,36.42,19.05,13.15,10.189413688316327
14.07,7.97,78.0,39.54,13.18,15.43,11.10366204029407
14.74,5147.0,91.1,59.82,21.19,15.32,359.9714207112899
18.96,8.92,91.0,56.15,16.71,15.33,15.732244849392886
15.8,11.74,60.92,32.33,14.12,16.0,9.073680771158177
15.33,7.97,65.98,39.61,11.39,16.11,11.136205573827452
14.2,6749.0,75.4,44.75,21.58,14.79,1345.1545565194403
13.94,7.35,68.86,38.55,11.65,16.18,10.836354623197902
16.0,7.46,81.3,49.49,14.0,15.57,13.890455229956158
13.84,9.67,59.56,39.87,22.58,13.81,11.12937698113404
14.4,7.96,67.25,39.01,15.45,16.9,10.938970161090987
18.77,8.84,80.1,51.83,28.02,13.87,14.417445833940358
20.42,10.6,89.0,61.09,27.35,16.8,17.00033685953671
21.0,10.25,93.3,64.41,29.27,16.77,17.902237674550953
18.43,9.83,95.8,76.4,42.42,16.69,21.058365119633063
15.72,11.25,96.5,74.3,46.8,11.3,20.423033371087943
17.11,10.38,96.5,74.7,46.46,14.08,20.537380447058904
12.56,10.44,90.8,77.0,64.02,6275.0,20.938328104068017
11.77,9.17,99.9,83.4,62.89,3946.0,22.694297398964455
19.69,10.81,99.9,68.56,28.7,15.29,19.062469311047245
19.1,13.84,87.5,55.4,36.4,15.72,15.32860350164758
14.87,9.82,57.77,44.92,25.2,14.72,12.518110075401284
14.54,7.84,62.05,40.71,19.84,18.85,11.383688938261187
12.61,5629.0,84.9,51.36,12.92,19.09,414.55065089248797
12.74,3773.0,85.2,50.98,17.38,18.82,307.70167116600123
8.91,5.713,91.7,65.86,50.79,9.58,18.05781435718492
11.76,6409.0,99.9,73.2,36.93,10.74,28.924849343924336
14.66,8.34,89.7,55.56,33.43,20.12,15.401717307875689
13.94,7.61,92.7,60.99,36.63,15.62,16.872601557073047
13.68,9.83,91.9,73.9,51.53,11.53,20.25288190963917
11.77,9.49,99.9,88.0,72.0,4141.0,23.81078129836014
13.44,9.56,99.9,96.0,75.7,4107.0,25.915951795638627
19.64,14.04,99.9,69.49,36.48,17.08,19.22576068840139
20.29,15.68,89.3,66.43,48.29,12.13,18.243000047427582
22.41,16.26,75.1,45.06,17.63,20.89,12.617889913539662
18.45,13.35,93.9,65.81,43.67,10.49,18.125195931376417
18.05,11.72,84.4,52.94,32.95,17.53,14.680075822962213
17.91,13.12,55.32,42.99,29.02,17.84,11.951448456442359
16.32,11.76,99.3,65.77,41.07,12.5,18.143774455786694
12.05,9.57,65.86,39.55,20.12,21.86,11.05730289085467
14.26,7.76,71.1,35.0,14.78,22.41,9.818717476510923
15.45,7.54,81.6,52.24,23.57,22.04,14.57270423796171
16.58,9.47,94.7,62.03,19.64,13.47,17.34704553546167
20.66,13.18,99.0,72.1,48.0,8.75,19.803286723851002
22.86,15.98,80.5,45.44,8.98,23.22,12.795064768076859
20.29,11.91,97.0,71.6,40.46,15.75,19.75976627199048
19.09,12.9,98.2,64.0,28.88,22.91,17.79259959098636
19.08,11.08,92.9,67.13,37.13,22.64,18.565348848676425
23.66,13.28,97.4,58.13,13.57,22.65,16.319832484540697
17.38,11.65,87.8,56.78,27.69,17.01,15.797536845675822
17.98,12.22,92.6,53.17,24.7,20.45,14.821315019015685
20.49,14.9,60.84,44.02,32.57,21.55,12.210282911722498
22.72,17.28,61.82,45.79,33.47,19.33,12.694106744252425
21.47,15.42,84.1,53.1,34.8,23.55,14.70727769312109
22.07,15.51,76.2,52.77,30.94,15.29,14.65193804985221
24.66,18.29,69.03,46.14,29.55,12.13,12.82279262446127
24.64,19.24,64.32,36.87,17.69,24.72,10.324440585940982
19.16,15.02,94.0,60.98,40.63,8.22,16.82722331830824
20.29,15.88,67.28,42.19,22.82,25.55,11.775265141863683
19.76,13.99,70.7,44.23,25.89,25.29,12.320378050377693
19.88,12.47,84.9,59.03,29.07,17.75,16.409195947668564
17.91,11.92,93.2,60.91,34.08,17.58,16.87776859416976
15.4,10.02,90.7,71.8,46.28,11.31,19.74247116077415
17.17,10.89,92.3,44.7,21.83,26.04,12.483158033869284
18.22,11.14,91.1,55.56,28.75,25.47,15.447618263741296
23.57,14.16,91.7,53.48,23.67,24.75,14.917587132778312
25.7,17.73,70.6,42.35,14.9,22.94,11.879917797337804
24.11,16.61,78.8,51.53,29.93,25.92,14.316825455873316
28.61,18.98,88.9,47.68,16.76,23.73,13.358810150061448
23.37,16.24,77.4,52.7,31.06,26.46,14.6313958973649
23.44,15.91,83.7,53.67,19.16,26.75,15.01397552234937
23.85,16.27,81.7,54.34,28.93,19.19,15.107014260203831
25.43,17.32,77.6,53.55,30.92,25.67,14.86875624240372
28.14,18.76,80.9,53.87,26.68,26.86,14.997940229882404
28.34,18.72,78.0,47.72,14.23,27.49,13.391912063344328
29.51,19.47,84.2,47.37,17.68,27.27,13.264248727213216
26.75,16.69,91.7,65.95,36.91,26.49,18.241693756812356
16.53,13.16,87.1,74.5,57.13,12.55,20.34603587151115
21.33,14.87,94.0,72.0,42.64,24.4,19.842926491293248
15.13,12.33,97.9,83.9,66.61,6419.0,22.777609366484512
17.45,12.05,97.8,73.1,43.73,18.7,20.132075666403818
18.64,12.55,97.4,61.91,33.28,23.89,17.163480989646278
16.73,14.06,98.1,66.56,42.57,5224.0,18.344354892877984
21.09,14.55,100.0,74.3,43.05,15.2,20.471279853714677
25.57,15.43,100.0,75.8,27.47,18.91,21.092008683732658
16.27,10.04,100.0,79.1,43.91,11.63,21.781959772194046
14.65,8.41,94.3,59.75,29.82,24.52,16.60117705230258
15.45,8.8,99.7,76.0,43.53,20.74,20.933331423784374
19.29,11.08,99.5,67.89,37.0,27.91,18.77691012332487
21.0,13.38,95.5,63.31,30.47,27.52,17.58303560528298
20.54,13.89,86.0,60.85,35.34,24.05,16.84789731012789
20.29,13.68,98.0,72.2,40.26,14.83,19.927843899715334
24.88,15.75,100.0,62.15,22.54,30.11,17.348305125541067
27.21,18.91,91.8,44.02,20.08,28.17,12.307118583581811
28.72,20.83,66.28,40.0,20.2,26.44,11.183035463073711
30.83,21.71,69.69,41.66,21.6,25.31,11.636704123463227
32.68,23.5,68.89,41.3,18.28,26.76,11.560686302235112
26.9,20.98,82.9,51.14,29.39,20.68,14.213350989487576
25.35,17.92,95.0,76.0,45.41,24.28,20.90875045890081
21.46,16.36,99.5,84.0,59.54,20.03,22.90542878174094
22.98,16.74,100.0,69.58,22.08,25.16,19.42800157594852
23.9,16.56,98.2,75.2,50.14,21.12,20.627013366338076
24.96,18.04,100.0,54.83,17.96,21.96,15.349992036537229
21.33,15.28,72.7,39.51,10.78,22.78,11.112493684127537
19.56,14.36,65.07,52.72,39.66,21.22,14.557735034003437
19.82,14.47,49.44,33.94,18.43,31.42,9.499581779747658
18.69,14.11,55.19,41.14,25.35,18.0,11.463907924139834
18.43,13.1,82.9,49.54,33.01,21.89,13.736822901429893
11.71,9.71,100.0,95.0,81.8,4293.0,25.549590903546
22.33,15.13,100.0,66.09,32.01,19.48,18.337040929474487
26.61,18.74,96.8,58.77,26.19,26.06,16.366712119027326
24.48,17.13,100.0,74.4,37.93,20.45,20.56530187684788
26.35,16.98,100.0,80.2,31.51,25.69,22.25901461809623
21.53,15.93,100.0,82.0,57.07,20.15,22.394595520926195
23.44,17.56,98.7,62.66,29.3,25.92,17.415407645330134
25.88,17.7,82.7,46.43,27.47,29.09,12.920049086381276
25.55,19.3,65.01,33.54,13.1,31.26,9.419593902030133
23.38,17.31,74.0,44.99,23.95,30.6,12.547614651266663
26.01,18.39,83.9,39.42,15.89,31.17,11.050818380071487
24.44,17.42,67.37,40.57,21.02,31.9,11.336253751289078
26.16,17.85,72.5,47.31,25.93,31.61,13.178114463884723
25.42,17.99,82.0,48.55,25.0,31.49,13.53123680815327
27.34,19.25,78.1,43.28,21.27,31.6,12.091365675536386
28.58,21.52,60.54,37.61,21.41,30.3,10.506981263230276
27.92,20.07,65.21,36.82,19.81,29.87,10.296595036649657
26.28,19.42,99.5,50.69,18.88,31.4,14.182615011313219
25.28,18.22,63.3,42.1,26.21,30.58,11.725115507759508
25.1,17.91,71.0,45.02,30.13,24.87,12.50689612801035
26.74,19.51,69.1,44.18,28.12,29.4,12.28936381931325
29.78,21.86,72.6,41.24,18.88,30.85,11.539274384227667
32.08,24.5,62.2,33.95,19.27,31.19,9.497659590413011
32.41,24.62,57.25,34.43,21.06,31.21,9.621173350332983
31.5,23.87,65.86,41.28,26.18,30.95,11.497306446592306
33.21,24.76,69.12,37.8,19.86,29.89,10.570449046434845
35.18,24.84,91.3,45.15,19.59,30.22,12.627107326029744
34.13,24.74,94.6,49.14,11.82,25.48,13.8115434490227
26.48,21.24,50.46,33.92,17.15,30.79,9.502062900063695
26.41,19.26,66.93,42.05,26.39,27.98,11.709815467638581
27.28,20.32,73.9,45.19,26.13,31.37,12.586070036807357
28.12,20.45,83.3,49.65,27.72,27.8,13.813906429607796
27.54,20.89,65.48,43.63,27.86,31.27,12.138575757380718
30.64,22.35,77.9,45.99,24.52,31.36,12.821985380683099
26.41,20.46,94.4,61.8,34.27,30.95,17.12237833376866
25.56,19.66,95.5,70.2,44.62,30.88,19.322708159535082
25.04,18.51,98.4,66.5,33.98,31.07,18.427776612888874
24.17,18.64,85.6,63.04,45.17,30.52,17.346347501331014
24.57,18.74,87.3,54.51,26.76,29.88,15.175103610133698
26.88,19.79,69.94,47.52,29.25,30.37,13.208875264862732
28.74,21.73,72.2,45.67,22.27,29.73,12.751146127308973
27.47,21.34,70.9,47.24,31.44,28.61,13.112874195018962
28.25,21.13,90.1,59.76,35.43,25.13,16.545212457350395
32.15,23.72,95.9,57.96,29.43,30.23,16.107927780718306
29.98,23.4,76.1,47.7,23.99,30.58,13.303261007518488
28.52,22.84,92.7,57.52,29.97,31.57,15.980259196858114
29.38,22.71,79.9,52.12,24.6,31.96,14.53009869189944
30.31,23.26,76.2,42.83,22.39,31.93,11.95729958290733
31.69,23.56,69.28,39.99,17.81,31.37,11.197338562006896
31.75,24.49,67.06,45.95,25.86,26.27,12.800427801705792
33.3,24.82,70.7,48.11,20.87,21.03,13.444584802167913
33.92,24.76,79.3,46.57,20.59,29.94,13.016300011381528
29.45,23.83,70.8,45.66,22.41,16.89,12.747331740498225
32.99,25.56,86.3,45.48,17.67,30.0,12.735169636681231
32.94,23.68,97.6,53.83,7.97,30.46,15.16725663143965
30.24,22.93,98.5,66.24,29.03,29.47,18.41360277778626
32.01,23.94,92.9,48.21,23.25,29.8,13.451291620601596
32.61,24.5,70.7,41.17,19.86,30.18,11.512678856535098
32.35,24.32,65.72,41.0,22.59,29.73,11.445414095307171
32.87,24.52,69.56,38.69,17.94,29.69,10.832508110719907
31.23,23.99,79.7,46.65,23.78,29.65,13.01209569261247
31.02,23.85,92.4,56.45,29.38,29.17,15.688926330730158
31.55,24.34,98.6,52.35,22.99,29.49,14.608616377147792
32.59,24.95,69.75,42.62,20.73,29.56,11.9115654621649
33.98,25.9,73.8,45.89,21.32,29.31,12.82050782082774
34.57,26.02,96.9,54.57,24.91,28.56,15.20953429541963
35.82,26.55,96.9,54.4,24.3,28.73,15.168065070933114
36.56,27.19,90.7,40.83,12.68,26.41,11.46967709206953
33.52,26.12,77.2,36.9,14.95,27.55,10.350942558791683
31.81,24.29,55.67,36.59,23.05,30.04,10.211817382469164
30.76,23.74,77.0,43.26,19.93,29.53,12.096284957165917
31.15,23.7,78.1,39.0,17.8,29.67,10.919983608891231
33.13,24.68,72.1,42.86,19.27,28.96,11.989708286877852
34.38,26.43,80.7,43.35,18.27,25.63,12.134301989097457
34.31,26.32,86.0,52.93,22.65,27.51,14.77418327216951
32.93,24.99,90.4,63.12,39.93,27.58,17.425875408181266
34.96,25.99,79.9,58.33,33.93,19.78,16.165445169031553
38.21,27.89,93.9,52.12,15.47,27.67,14.6148458328533
37.21,28.15,96.9,34.85,8.17,28.33,9.81817482064371
29.5,24.56,92.5,50.06,24.35,27.57,13.957655744620148
30.42,23.37,97.7,56.63,27.77,28.52,15.754867142201538
32.28,24.1,86.0,49.36,24.05,28.61,13.765379838090839
32.8,24.03,87.3,50.17,19.06,28.61,14.035871946582517
33.27,24.5,100.0,46.74,15.88,27.42,13.102628675941457
30.7,23.24,100.0,74.8,38.08,26.58,20.67390402610866
30.7,24.02,97.4,62.05,25.92,27.83,17.283129385428442
31.74,24.25,90.4,48.35,23.65,27.88,13.486998785620068
32.79,25.1,63.5,43.74,24.52,26.93,12.195406760539841
32.01,24.14,82.8,53.82,31.96,23.66,14.933970947186449
33.05,24.9,100.0,60.5,20.4,26.52,16.91087575654515
33.06,25.43,93.1,43.17,20.34,26.89,12.067511992361151
32.33,24.57,89.4,48.44,28.49,26.4,13.470561584050733
31.93,24.01,94.4,67.47,39.72,25.59,18.628959614594894
33.19,24.34,97.8,71.5,34.87,21.12,19.802194336363602
32.34,24.09,100.0,69.51,36.8,21.58,19.227391011568525
32.27,24.42,92.5,63.75,37.2,24.97,17.6300584553565
30.74,24.57,93.0,71.8,46.91,25.4,19.73487021338976
28.65,23.5,97.4,76.7,54.78,14.87,20.977388835105103
28.92,23.03,95.5,76.9,48.65,18.83,21.11329045699451
27.92,22.41,96.6,75.3,49.04,21.48,20.668857781968384
25.63,20.76,97.7,76.5,49.1,16.01,20.9973621713871
25.42,18.92,98.5,82.2,47.53,17.07,22.584108353346842
26.47,20.51,100.0,71.1,36.09,24.93,19.676060035561278
27.32,20.37,98.8,68.87,37.75,24.98,19.03894882873916
27.65,20.5,98.8,68.74,31.97,25.49,19.07282931348612
27.92,20.78,99.2,70.5,30.64,25.2,19.57770063088251
26.8,21.81,95.7,71.1,42.08,9.69,19.601831241945884
27.72,20.6,97.4,72.7,44.73,23.09,20.009363249234582
30.03,22.37,99.0,66.14,16.28,24.62,18.536292644128658
22.27,18.62,100.0,90.4,68.26,6.91,24.517007679549366
27.86,21.0,100.0,73.3,37.62,18.58,20.26522367033242
27.21,19.96,100.0,80.6,45.07,15.26,22.178786146352344
27.52,20.93,100.0,75.8,42.14,20.14,20.896567030569077
27.46,20.77,100.0,70.3,30.9,22.76,19.518902237297468
27.12,21.38,98.1,75.9,45.66,22.16,20.87782048295587
26.87,21.29,98.7,76.6,47.73,19.46,21.042885737480486
26.61,20.51,98.3,73.5,44.34,18.35,20.234471529068045
31.74,22.46,100.0,68.75,29.36,22.4,19.107261369365677
30.09,22.72,98.6,71.5,34.62,20.49,19.805281745558123
31.88,23.5,95.3,54.27,26.77,16.52,15.108029099586904
28.38,20.78,100.0,82.9,50.31,14.87,22.736565319052506
29.69,22.2,100.0,67.89,34.62,19.72,18.805259432167038
27.21,20.69,100.0,82.4,52.04,17.46,22.57489109382716
27.59,20.56,100.0,76.3,34.44,20.83,21.137210580885547
26.4,19.89,96.7,75.9,43.0,20.84,20.91293494751397
26.33,19.64,100.0,76.6,48.46,20.28,21.03314779485392
29.04,20.64,97.7,68.79,33.96,20.52,19.06263860722926
30.69,21.47,94.6,64.19,20.6,20.56,17.940153069389655
29.45,21.67,99.4,60.41,23.99,19.96,16.84700420017159
30.17,21.44,100.0,72.6,35.55,16.28,20.0980482303464
24.68,21.8,74.3,52.14,26.09,6.762,14.52195219155632
24.85,21.35,72.6,52.82,37.71,10.28,14.603458341952647
31.76,23.49,80.3,55.64,34.69,17.41,15.412383790132694
31.8,23.54,90.9,63.07,32.49,19.76,17.494225770300673
33.12,23.68,94.4,63.83,27.89,18.5,17.756740091592356
29.77,23.13,93.3,64.57,37.01,18.64,17.858886056847332
29.51,22.33,97.9,72.5,40.0,16.91,20.01398689392812
27.73,21.39,98.1,72.5,41.01,13.84,20.001193578291385
25.35,20.59,94.2,80.1,55.44,16.22,21.898387080593455
25.41,19.27,99.7,76.2,44.08,17.76,20.98114347808671
24.57,19.37,99.8,76.9,48.2,16.75,21.118987628967833
24.04,18.05,97.9,75.4,46.88,16.39,20.724344522766195
25.15,18.31,95.7,70.9,38.36,17.53,19.592683622357058
27.46,18.37,97.8,70.4,32.7,17.89,19.52439096230498
25.5,17.96,99.8,74.6,40.76,16.16,20.583701132445498
26.33,17.05,98.1,65.83,27.85,17.45,18.31338792891972
24.9,17.04,98.7,73.0,38.65,14.32,20.169173145979084
28.0,18.39,98.5,66.72,20.67,15.22,18.646292786388805
29.91,19.54,83.4,52.71,15.48,17.03,14.780320614026
27.47,19.73,82.4,52.74,27.99,15.73,14.67107571834756
28.85,18.97,96.1,61.71,20.67,16.3,17.246207613400575
26.49,18.44,100.0,70.8,26.86,13.69,19.708379893786372
27.81,18.72,93.2,58.59,27.93,12.99,16.298614432465623
27.39,18.25,95.8,62.2,29.18,16.06,17.288978733589417
24.65,18.3,94.6,60.97,31.27,7.21,16.924603069825437
24.76,18.57,96.6,73.5,40.76,9.95,20.280322738696587
26.55,18.49,95.7,71.0,41.88,12.91,19.57671208827009
27.46,19.0,96.3,64.17,35.96,15.49,17.759882125451725
25.69,18.84,80.1,59.53,36.17,11.59,16.474140004275696
26.48,18.36,91.1,66.39,39.83,14.25,18.329542276773623
28.47,18.42,92.3,64.21,25.26,13.67,17.892425912578066
24.44,17.27,97.6,64.76,37.98,10.1,17.90018071891996
19.56,11.79,96.1,65.75,21.43,12.41,18.366293222719708
19.69,10.96,98.7,68.61,28.28,15.17,19.081500478385895
21.87,11.34,96.2,64.32,27.14,14.99,17.901443478256798
24.31,13.5,88.6,51.42,15.76,14.8,14.415843393459705
24.57,14.8,83.7,49.28,18.56,14.06,13.791208334251557
22.95,16.56,72.6,46.57,13.24,5226.0,13.077485429397582
27.16,19.42,79.3,50.0,24.93,14.49,13.936094633166574
27.67,17.25,87.0,55.91,24.4,14.13,15.588300159203449
24.84,15.01,99.3,71.6,31.06,13.23,19.87784623124718
24.64,14.57,95.3,67.28,30.13,13.2,18.689679045405065
21.67,13.6,99.2,74.3,40.32,10.27,20.50664655832846
22.93,13.01,99.7,55.47,23.68,12.75,15.472401397756249
24.39,14.29,74.8,50.66,24.61,13.14,14.122895620109533
21.61,13.55,98.4,70.3,38.19,12.98,19.428848711953908
19.89,12.62,100.0,85.1,48.11,8.68,23.37225972918717
17.85,12.57,100.0,94.0,64.37,6066.0,25.55512044254319
17.18,10.18,100.0,61.43,21.37,9.39,17.16016781321361
12.42,5.63,96.3,63.32,23.71,10.97,17.661718994932745
12.29,5465.0,97.9,70.9,33.04,10.06,155.040838908666
14.29,8.37,97.8,62.28,30.91,9.24,17.292063558460693
18.97,11.88,90.6,50.64,26.96,10.95,14.095781624161294
15.54,7.67,93.3,64.62,23.57,11.01,18.025983574303154
16.6,8.25,93.4,44.64,8.59,9.1,12.572838540546066
15.46,9.89,73.8,49.42,31.04,10.97,13.720794157058737
16.39,6602.0,92.2,61.43,11.92,10.65,246.74972338374846
14.01,4944.0,93.7,69.03,34.06,12.35,385.93615357298705
15.32,5.85,95.8,66.62,26.36,11.94,18.55077863866154
13.81,6.132,98.7,73.9,34.63,11.4,20.4698976219176
9.71,7.32,100.0,92.3,75.8,3997.0,24.91556287583039
9.58,7.31,97.9,75.6,63.91,5046.0,20.55879049387637
12.15,5479.0,99.3,71.1,34.64,11.57,67.1102970166448
14.08,6421.0,100.0,64.71,32.79,9.77,17.945254017504578
12.29,8.62,62.94,46.22,36.14,5228.0,12.791094304354571
14.47,7.04,99.1,72.0,41.62,11.05,19.85552271550346
12.49,7.46,100.0,75.2,42.83,6305.0,20.72212750177747
14.47,9.67,100.0,88.1,59.6,5665.0,24.02250448996734
17.58,7.97,100.0,80.2,31.62,11.03,22.25745770940917
15.8,7.21,100.0,82.9,38.96,10.98,22.899894204830307
15.27,6374.0,100.0,89.5,48.48,10.9,24.574974434680954
14.08,5.986,100.0,89.4,53.81,10.65,24.46547850775985
13.74,7.72,100.0,89.6,62.33,8.54,24.389915620438142
13.74,8.47,100.0,83.8,55.22,8.78,22.91270831544153
13.29,9.33,98.9,80.2,60.55,5665.0,21.85545026069864
15.73,7.55,100.0,86.3,48.74,8.83,23.692440730971473
16.59,8.13,100.0,81.5,40.34,9.4,22.493518781039974
14.09,8.88,99.0,83.1,51.77,8.96,22.770555044925803
14.01,8.06,100.0,88.1,55.6,7.9,24.08268704777813
12.89,7.69,100.0,90.0,70.2,5875.0,24.379136506670537
15.2,9.02,99.2,81.1,50.67,7.06,22.237880341118608
15.8,8.08,100.0,86.8,54.27,5.18,23.74710519516789
15.29,10.56,93.5,74.1,47.59,4467.0,20.358012824886874
12.04,9.38,70.9,49.23,37.66,4103.0,13.610817869146297
13.09,9.48,96.2,70.3,43.54,5183.0,19.363290557191345
16.39,7.69,100.0,84.2,41.62,10.07,23.219908216933607
15.4,7.24,100.0,87.2,50.41,10.0,23.914401881744265
16.61,8.82,100.0,77.2,40.62,7.34,21.302972260194018
14.43,11.36,97.0,75.1,51.26,2109.0,20.585100333256563
14.02,9.47,83.7,57.45,39.3,10.56,15.866647398933772
17.51,9.17,93.6,70.8,39.01,10.91,19.55698237202077
15.8,7.85,99.7,75.2,40.62,7.64,20.751088515135304
14.87,6141.0,91.3,59.35,18.84,10.71,388.1801081421013
13.42,3966.0,98.0,72.3,34.94,10.31,105.72720904486849
13.83,4766.0,99.4,83.8,45.03,8.61,66.6385605923048
18.24,10.35,94.6,66.65,36.15,10.75,18.44400202441861
14.82,11.43,93.3,74.0,57.95,2265.0,20.19886550681164
21.02,13.08,94.2,73.6,39.86,10.78,20.319512037104055
20.82,13.76,93.9,58.82,16.92,9.59,16.478091528886495
19.13,11.13,71.9,36.61,12.93,10.42,10.282620706800213
19.05,9.07,92.7,69.89,30.89,10.98,19.405333559680848
20.63,9.99,83.4,57.09,17.77,10.17,15.984848226766308
19.78,9.32,79.4,51.14,17.98,11.59,14.317018305374265
16.99,8.74,100.0,63.83,37.17,10.26,17.652088054713253
13.09,8.86,100.0,90.7,72.3,7.24,24.53677220359233
13.68,9.22,100.0,91.2,61.54,6.719,24.837687642674886
17.38,9.17,100.0,85.8,46.6,11.15,23.586923092764053
14.95,9.32,99.8,69.69,38.73,3572.0,19.253634940125085
14.23,10.96,83.6,53.67,36.86,6785.0,14.845623645959703
18.78,9.9,100.0,74.3,36.81,10.07,20.55223849965344
14.67,9.65,100.0,86.1,62.39,4615.0,23.436307528455902
13.49,7.54,90.9,71.2,40.04,10.59,19.654692686150295
12.83,8.68,99.6,76.3,51.24,9.26,20.91420460762078
12.44,7.64,98.0,69.95,44.97,8.1,19.249472128130126
14.35,8.15,71.4,49.19,28.98,12.35,13.67482446427449
13.22,5.927,90.9,67.85,35.84,12.4,18.779794388940935
16.33,9.0,98.2,73.0,34.82,9.77,20.218179468192485
15.0,8.85,90.9,68.03,36.55,10.54,18.821170720028036
18.11,8.17,93.4,60.78,25.03,12.35,16.939014003474206
20.96,14.49,77.9,47.06,27.22,5476.0,13.09743151614711
20.29,12.68,88.9,56.59,32.08,12.9,15.700781390418896
19.24,14.44,60.78,41.37,24.96,13.1,11.530768038853399
14.47,9.25,72.9,46.17,24.99,13.76,12.867927304079648
14.41,9.3,76.2,49.8,23.44,7.7,13.893290173701597
13.49,6772.0,77.8,47.65,21.71,13.61,1227.3059588371477
15.81,9.39,76.9,52.37,37.43,9.55,14.480960543069825
17.46,9.96,87.6,59.29,35.41,8.97,16.41513888525517
13.8,7.04,95.4,57.92,31.05,13.37,16.080114211398698
15.14,6.86,99.1,64.87,30.45,11.81,18.0164264318404
14.74,6131.0,76.1,53.8,27.03,11.23,1469.071918550012
21.68,12.15,88.6,63.32,36.07,14.07,17.523578398737776
21.82,13.86,92.6,56.79,18.63,14.58,15.891989991343094
16.72,11.0,60.29,41.3,15.04,15.06,11.58426570826835
20.02,10.94,76.4,58.28,37.93,14.1,16.110114469930092
16.26,12.55,89.7,63.26,39.38,9.86,17.470257161854185
14.22,9.5,82.0,40.7,27.98,15.18,11.321728470212195
14.49,9.72,60.1,41.06,18.12,6823.0,11.494229641248372
