MaxTemp,MinTemp,Humidity,Radiation,WindSpeed,Rainfall,ET_PM,Sugarcane_Growth
19.41,12.48,95,56.16,26.8,24.45,15.63378358,
22.23,13.28,87.6,53.55,23.62,22.93,14.93765717,
20.06,13.64,95.3,72.8,43.51,20.02,20.05233007,
23.1,15.71,92.4,60.76,31.46,23.78,16.86431471,
25.08,17,78.1,49.32,29.06,24.14,13.71045742,
26.2,18.21,78.5,53.4,29.58,23.7,14.83973495,
26.16,20.49,55.07,25.81,5653,25.55,1.629567237,
22.04,15.48,65.38,36.63,13.97,25.58,10.28152811,
22.7,14.74,70,43.63,19.15,25.73,12.20566839,
27.13,18.1,73.3,36.13,12.5,25.89,10.15073367,
24.62,17.22,90.5,48.53,21.15,25.41,13.558726,
18.75,12.63,93.5,63.47,31.4,25.18,17.61708449,
20.13,12.8,89.3,44.27,14.64,26.28,12.42022403,
18.48,12.39,83.4,50.97,29.88,24.63,14.16143583,
21.12,13.32,93.5,62.84,28,25.66,17.48001317,
26.6,16.93,91.5,49.22,14.76,25.04,13.80791256,
19.48,14.93,85.5,65.57,49.97,19.98,17.9879597,
19.48,13.94,93.6,67.33,32.47,16.73,18.6757829,
19.35,13.56,92.8,75.4,42.98,13.51,20.77550235,
16.98,12.51,93.9,84,57.18,12.08,22.93945682,
19.15,13.57,93.6,65.39,30.02,25.42,18.16594608,
24.89,17.45,74.9,36.36,13.51,27.56,10.20868704,
28.59,20.85,67.75,41.85,19.47,27.26,11.70561468,
28.26,21.17,81.8,40.91,15.62,24.83,11.47057793,
23.5,19.22,64.14,48.15,32.46,19.02,13.3568514,
19.62,15.3,82.1,65.58,37.86,12.4,18.12866149,
23.17,15.36,88.3,68.92,34.57,19.91,19.09153234,
20.79,14.53,90,68.96,44.03,24.68,18.98859908,
23.5,15.65,93.6,64.55,24.87,25.23,17.9915672,
19.86,14.82,92.9,38.06,6985,28.73,1.955563068,
17.75,12.55,69,42.91,19.3,28.67,12.00301485,
16.57,12.23,60.13,42.39,28.56,17.41,11.78794425,
15.13,10.93,87.2,62.22,42.88,17.96,17.14514233,
19.15,12.55,86.3,53.89,26.09,15.51,15.00882426,
20.34,15.74,71,47.63,31.95,17.45,13.21648221,
20.35,14.11,90.3,63.58,34.66,15.98,17.61122376,
20.55,14.12,92.1,62.37,36.73,20.49,17.25336668,
18.95,13.87,96.3,72.5,39.79,28.2,20.01664309,
18.9,14.1,91.1,67.1,39.59,13.09,18.52825461,
19.68,13.89,92,62.11,28.81,16.73,17.2680718,
23.56,16.72,85.1,46.73,26.26,28.61,13.01343813,
25.35,17.83,77.2,45.98,21.47,27.91,12.84397322,
27.46,19.75,84.2,41.45,13.7,28.56,11.63623066,
25.94,20.35,49.13,31.6,18.48,27.95,8.844738494,
28.11,21.98,65.71,41.15,28.17,26.48,11.44646874,
29.37,21.46,74.1,47.67,17.41,24.72,13.35080801,
31.27,23.23,71.4,42.63,15.68,28.09,11.95266376,
23.78,19.29,89,66.01,42.09,20.22,18.19870497,
15.68,12.91,88.8,82.3,70.8,3.558,22.28557225,
21.13,16.03,91.3,64.56,41.08,14.28,17.81014932,
22.72,16.82,90.1,63.59,30.6,16.39,17.65951057,
25.62,19.05,88.9,60.21,33.84,22.03,16.68659557,
24.63,18.91,90.7,63.69,34.84,19.62,17.63975091,
26.36,19.68,90.5,60.86,36.23,24.4,16.84115628,
29.89,22.45,89,48.64,21.92,26.91,13.58289292,
28.97,21.73,76,47.91,26.11,28.65,13.34375759,
27.2,21.2,66.98,44.82,28.71,29.53,12.46285148,
28.26,21.23,77,41.69,19.14,30.64,11.66309626,
28.06,20.98,66.93,37.42,17.82,30.57,10.47763043,
29.82,21.74,60.69,34.38,15.15,30.59,9.643069453,
30.75,22.85,60.69,33.15,14.89,30.13,9.299690446,
31.54,23.26,68.11,39.76,16.96,29.96,11.13899634,
31.54,22.98,81.5,52.96,28.43,24.42,14.72833037,
37.13,28.87,57.92,28.64,8.5,30.26,8.067623299,
30.02,23.02,91.3,57.27,21.64,28.82,15.99559118,
34.63,23.87,91.7,56.22,11.75,29.41,15.80223642,
32.08,22.55,93.3,57.52,13.29,28.81,16.15158671,
28.77,21.73,93.9,64.2,34.95,28.59,17.77969444,
33.11,23.38,90.1,56.41,20.19,28.67,15.77007472,
35.03,27.31,92.3,33.21,10.36,28.94,9.34303419,
28.64,24.22,59.81,40.91,25.12,24.41,11.40204368,
24.17,19.51,83.3,63.45,38.79,20.08,17.52968269,
26.14,19.91,81.5,56.48,32.64,29.42,15.66509905,
30.87,22.82,87.2,48.54,20.39,29.05,13.56829205,
33.45,25.77,67.25,33.6,14.15,29.61,9.430347731,
35.5,27.46,56.73,27.03,12.82,29.56,7.593282502,
29.1,24.59,57.58,30.37,16.22,29.93,8.512749409,
28.91,22.35,86.9,41.25,15.29,29.99,11.56826675,
25.96,20.59,88.9,59.96,28.52,29.66,16.67359245,
26.55,20.5,79.4,51.33,26.99,28.44,14.28803844,
29.24,21.63,73.2,34.64,8.24,22.84,9.758812565,
33.12,24.79,44.29,24.78,10.57,29.9,6.97130768,
36.56,27.81,48.27,20.85,8.76,30.15,5.87261952,
37.66,29.34,38.08,16.85,7.77,29.34,4.74930806,
35.96,28.81,44.58,19.56,9.3,21.8,5.507546304,
37,27.69,56.89,29.41,12.55,26.19,8.263242968,
38.78,29.24,64.56,30.46,5709,27.65,1.927239082,
33.57,27.5,33.28,21.39,11.89,29.92,6.013074794,
29.5,23.65,78.8,38.78,26.22,29.28,10.80025526,
28.85,22.74,80.4,52.39,30.64,29.62,14.54936898,
30.23,23.63,67.84,38.11,19.07,30.13,10.66241452,
31.55,24.05,72.2,40.86,17.21,29.12,11.44523375,
32.4,25.14,73.8,33.83,17.8,29.81,9.472631204,
37.89,26.02,60.01,33.49,12.03,28.97,9.412453289,
34.97,27.74,83.8,36.87,15.14,28.79,10.34114059,
32.87,26.81,54.06,24.03,8.77,30.43,6.767924541,
30.87,24.51,50.6,32.98,18.34,30.07,9.232060118,
29.7,23.76,56.99,36.89,20.93,29.57,10.30921644,
32.27,24.21,82.6,43.71,19.73,28.87,12.22353414,
32.53,24.68,87,44.86,15.68,28.85,12.57754664,
31.14,24.75,83.5,48.15,24.71,28.99,13.42239121,
33.65,26.47,64.34,38.73,20.06,28.29,10.82934228,
34.96,26.69,90.2,43.65,18.92,27.31,12.21289578,
33.84,25.62,91.2,55.4,30.21,28.04,15.38909453,
36.22,28.63,76,29.2,8.57,29.9,8.224660124,
30.89,26.46,70.7,35.6,25.11,24.15,9.92209961,
31.02,24.58,88.5,57.6,26.11,27.19,16.04206049,
33.07,25.23,92.9,48.71,14.55,29.28,13.66672261,
36.8,28.35,62.98,23.71,8.37,29.67,6.679461402,
30.29,24.2,33.82,21.01,10.3,29.68,5.911920992,
28.84,22.08,70.4,35.57,19.67,29.04,9.947892275,
28.44,22.43,85.1,51.16,18.28,25.13,14.31997162,
31.03,24.23,86.1,53.75,19.93,23.47,15.02906233,
35.56,25.89,81.5,56.15,26.23,19.31,15.63744954,
33.17,25.01,92.9,60.89,31.14,27.33,16.90397723,
33.18,25.85,94.5,49.14,19.33,27.71,13.74514038,
32.92,25.44,74,48.06,20.32,27.8,13.43521519,
34.97,25.4,84.1,48.8,13.01,28.41,13.70573241,
31.15,23.33,93.7,65.33,35.29,23.95,18.0887793,
29.91,23.64,91.6,68.33,36.41,22.67,18.90608995,
30.06,26.09,78.8,46.54,23.94,12.14,12.98014548,
35.04,30.67,28.58,21.28,14.88,24.81,5.971404859,
36.42,29.16,67.65,31.5,19.93,23.6,8.808780463,
38.07,28.77,70.7,37.01,9.63,25.93,10.41742365,
34.43,27.68,58.4,35.55,17.86,27.11,9.954430012,
31.34,25.2,85.7,58.21,30.96,26.29,16.16215954,
30.22,24.55,90.5,67.05,43.91,25.82,18.46432641,
32.52,25.52,87,58.06,35.27,26.38,16.07649167,
35.03,26.92,71.7,40.99,20.79,26.65,11.45567115,
38.06,28.49,87.6,37.81,8.7,27.19,10.64861166,
34.63,26.44,89.5,51.7,19.85,26.6,14.45657199,
28.9,23.75,88.6,72.6,52.16,22.7,19.88932065,
27.46,23.3,86.9,69.17,44,15.6,19.04717208,
29.42,23.46,90.6,64.46,34.68,21.77,17.85493275,
31.28,23.94,93.6,62.9,27.3,23.18,17.50462802,
33.33,25.81,91.6,54.24,24.78,25.22,15.11902648,
35.76,27.15,83.1,52.57,17.2,23.18,14.72501101,
33.13,25.9,86.6,52.7,17.87,23.7,14.75493657,
32.27,25.05,88.2,56.99,15.54,23.81,15.97979318,
32,24.24,81,43.45,14.75,22.03,12.18962132,
34.44,25.5,72.8,43.04,16.35,24.38,12.06252796,
34.7,26.38,83,47.37,14.21,24.94,13.29392376,
32.59,25.25,88.2,58.8,26.91,24.72,16.36796315,
34.89,26.76,93.2,56.6,24.39,23.82,15.7807258,
34.89,26.76,82.1,53.13,18.33,17.91,14.87112693,
35.3,27.39,72.3,40.65,16.67,23.36,11.39049457,
33.13,27.22,59.59,30.01,15.41,17.5,8.416326546,
32.41,25.4,87.6,54.33,17.41,22.07,15.2157294,
31.14,24.57,92.6,66.78,32.55,22.8,18.52248835,
32.52,24.75,91.8,67.18,36.06,22.5,18.59206451,
35.1,25.7,92.9,46.33,9.63,24.16,13.04016093,
31.47,25.42,58.62,39.97,24.65,22.92,11.14362355,
30.29,24.07,85.9,51.1,25.66,21.71,14.23597027,
29.1,22.98,90.2,66.56,33.69,22.23,18.44818805,
27.66,22.69,87.6,71.1,46.54,20.44,19.54727846,
28.97,22.89,86.3,61.37,27.84,22.02,17.07322105,
32.53,24.61,84.9,48.9,14.75,21.93,13.71845046,
29.96,23.24,90.5,66.16,42.12,20.82,18.2397937,
29.42,23.05,94,70.9,39.35,18.32,19.58055999,
27.4,21.74,93.3,70.7,46.06,15.72,19.44283558,
28.24,21.53,86.3,60.57,27.31,22.18,16.85632099,
31.87,23.21,82.6,47.23,19.27,22.17,13.21172272,
31.08,23.18,89.8,52.27,20.47,21.34,14.61008522,
29.42,21.71,89.3,68.4,39.06,20.49,18.89383447,
28.7,22.03,94.5,69.16,44.58,19.23,19.03702574,
31.67,22.85,88.9,50.91,16.21,20.84,14.2688443,
32.58,24.1,94.3,47.31,11.1,20.18,13.30335895,
27.33,22.35,84.7,68.59,47.33,19.37,18.84802824,
29.23,22.44,91.2,66.31,35.28,20,18.36032822,
30.81,22.86,92.3,70.9,35.2,16.6,19.63217341,
25.01,20.91,87.5,73.1,49.85,17.11,20.05525712,
22.6,19.59,89.9,75.1,47.96,5231,20.62824059,
26.66,20.43,90.8,70.2,39.81,19.62,19.3817048,
23.83,20.29,93.5,81,61.66,11.44,22.05855463,
22.74,18.41,93.3,83.4,58.88,5.19,22.75155087,
25.23,19.82,91.2,60.2,33.85,17.01,16.68363813,
27.99,20.62,70.6,49.18,28.51,18.81,13.67671689,
25.81,19.07,79.2,59.19,35.63,18.81,16.38569537,
23.39,17.89,88.4,63.61,30.73,13.59,17.66367123,
23.43,19.07,86.7,69.07,51.41,17.23,18.9310785,
24.91,19.36,93.3,79.3,53.67,15.25,21.70376527,
27.25,20.96,94.6,63.88,35.43,16.87,17.68564341,
27.44,20.59,87.5,61.2,36.22,19.76,16.93549952,
27.66,20.6,90.3,63.64,36.36,18.28,17.60900476,
28.44,20.98,84.9,57.05,28.91,18.92,15.86064289,
30.29,20.66,83.5,60.08,24.74,11.7,16.74746522,
25.95,21.45,92.5,63.94,41.29,9.46,17.63682877,
27.86,20.39,92,71.5,43.93,14.35,19.68930066,
29.71,21.63,86.2,48.04,16.35,16.94,13.46329442,
26.4,21.44,72.3,45.77,29.18,17.13,12.72299341,
25.4,17.83,79.1,54.39,31.71,18.16,15.09437432,
23.97,17.34,83.1,52.3,24.81,15.8,14.57806198,
19.77,17.43,88.2,74.2,60.19,5.866,20.22549151,
23.87,20.35,89.5,80.8,64.92,7.64,21.95971768,
20.5,18.16,91.9,84.2,71,1943,22.79722178,
24.16,17.56,92.7,72.1,33.06,16.72,19.99144325,
24.63,17.9,93.5,73.6,36.17,15.64,20.36710884,
24.49,18.15,94.8,75.8,41.89,14.07,20.90008715,
24.3,18.25,92.6,69.25,43.23,16,19.07804796,
26.27,19.32,92.1,75.6,39.89,15.06,20.87144109,
26.01,19.07,94.4,73.6,38.49,14.85,20.3371917,
24.92,20.1,94.8,55.54,34.32,13.2,15.38748292,
21.08,17.7,84.1,64.98,47.99,11.05,17.84843802,
23.5,16.96,88,66.14,39.51,16,18.26428349,
25.69,17.52,91.2,66.54,32.58,15.9,18.45550483,
26.22,18.39,90.5,63.31,29.39,14.85,17.59532138,
24.23,17.42,92.3,67.85,36.3,15.84,18.77443684,
21.46,16.18,91.2,73.5,46.56,14.69,20.20644325,
22.26,15.44,93.7,80.7,50.95,10.49,22.12456105,
23.83,16.66,95,78.2,48.15,14.07,21.47689758,
22.45,17.55,95.2,82.5,54.94,12.76,22.56146138,
25.49,18.23,94.7,64.37,28.99,14.16,17.89433272,
26.68,18.71,71,47.84,23.2,14.62,13.3489811,
25.63,17.98,85.4,52.35,23.27,14.75,14.60631011,
22.79,16.75,89.4,71.7,47.95,13.66,19.69446868,
17.52,14.71,89.4,77.3,56.59,6.451,21.1177787,
18.22,13.84,91.8,76.7,52.96,11.94,21.00146299,
18.95,13.8,93.3,80.3,56.09,8.96,21.94404975,
18.31,15.61,93.5,83,61.17,4551,22.60999667,
18.64,14.86,94,86.8,71.4,10.42,23.49514375,
20.01,15.4,95.3,81.4,59.28,11.92,22.20025478,
21.48,15.19,93.4,78,49.78,12.84,21.4000684,
16.31,9.5,90.3,64.08,32.72,2132,17.77152311,
8.58,6198,75.9,44.64,23.4,5615,1299.177172,
10.12,6.047,87.9,59.59,42.93,3.53,16.41981886,
15.26,10.08,70.5,51.62,31.09,12.05,14.33117817,
18.9,10.89,83.9,58,27.08,13.45,16.14331448,
13.16,8.56,86,50.67,23.98,9.79,14.13098512,
9.97,5.67,93.2,64.13,46.25,8.44,17.63373265,
12.17,5061,94.6,75.3,43.83,10.39,435.6284988,
14.54,8.13,95.5,78.5,37.88,10.21,21.6993832,
16.33,8.67,95.7,75,35.15,10.92,20.76780308,
16.32,9.05,91.1,75,41.14,7.81,20.68930468,
14.03,8.25,89.6,67.72,35.66,9.79,18.74599343,
11.25,10.26,86.3,76.1,63.91,2503,20.69514647,
11.9,10.99,88.4,79.7,74.7,2458,21.52940878,
14.34,11.09,93.5,72.4,52.75,9.6,19.82658288,
14.01,9.62,93.5,73.9,54.08,8.38,20.22047004,
14.61,8.72,95.7,81,55.41,10.13,22.1446217,
15.46,9.14,95.7,79.9,49.07,10.41,21.93097877,
14.28,10.08,93.2,77.6,56.61,4882,21.19925161,
15.99,9.97,93.4,75.1,46.27,10.12,20.64990376,
17.11,8.45,93.8,69.23,30.16,11.51,19.2309788,
16.84,8.78,94.3,76.8,35.15,11.39,21.26625914,
19.83,10.1,94.3,68.35,25.89,9.05,19.03825997,
15.53,10.48,95.1,74.2,59.72,8.67,20.23100351,
15.73,9.78,95.1,83.5,57.79,6566,22.79414777,
17.91,8.82,96.1,80.3,40.42,9.06,22.16130106,
21.43,10.45,86.8,55.01,16.77,9.45,15.41231047,
18.71,10.48,78.9,53.95,26.89,8.06,15.01798814,
18.45,10.45,95.6,69.55,29.76,9.06,19.3247646,
14.67,10.84,95.5,75.1,56.93,7.01,20.51211799,
12.56,9.67,92.8,75.9,53.5,6084,20.77526648,
10.84,8.81,80.5,72.6,64.02,5756,19.74215104,
9.05,8.44,90,79.7,71.4,1251,21.57332762,
9.05,8.23,88.9,76.7,71.3,1541,20.76261382,
13.55,8.6,95.4,84.1,65,7.11,22.8548629,
18.04,11.42,95.3,63.55,32.62,11.25,17.62557171,
10.7,6.661,95.3,89.4,47.88,1487,24.55688608,
8.52,3161,92,66.87,44.79,7.77,308.5362129,
10.12,5009,91.4,80.1,62.58,5.963,940.7322296,
8.73,7.58,89.1,80,72.7,2466,21.6371073,
9.78,7.66,82.3,73.3,68.26,3895,19.87992055,
10.38,6113,91.3,78.9,61.84,9.04,1201.2083,
9.71,7.35,91.3,81.5,73.2,5817,22.03591031,
10.97,6607,95.1,88,71.7,5.578,858.7742095,
11.43,8.58,95.5,93.4,88.5,2232,25.01619105,
6933,6.083,93.9,87.1,81.7,1774,1260.955655,
8.98,6309,95.1,81.3,69.24,5401,789.3984412,
15.08,6.451,96.9,73.6,35.62,10.86,20.37403326,
13.35,5394,95.5,75.7,42.24,10.91,383.6081952,
13.41,5399,96,81.7,46.42,10.49,376.2966044,
14.69,6.679,95.4,74.1,34.64,10.98,20.52522603,
20.7,13.07,76.4,52.57,27.09,7.34,14.63209805,
20.7,12.58,93.5,69.3,37.47,6.957,19.16134986,
12.23,10.55,93.6,86.9,79.8,1878,23.40025773,
13.28,10.05,93.5,81.7,65.07,7.35,22.20175287,
14.02,8.54,95.5,90.6,71.3,5012,24.52508846,
15.79,9.32,95.8,71.5,40.03,10.75,19.73754441,
10.65,9.02,91.2,81.3,68.33,1985,22.04836132,
9.25,7.87,89.8,77.6,69.18,2995,21.03385616,
8.93,6.917,85.4,77.3,69.19,3239,20.95252488,
10.85,7.18,83.3,74.7,60.96,6.946,20.35185252,
11.83,7.77,85.7,72.7,58.09,9.95,19.84245282,
12.35,8.1,92.8,79,63.09,9.36,21.49453551,
11.9,8.82,93.5,85.3,64.75,4.29,23.1846324,
13.68,7.98,95.2,80.8,52.75,11.14,22.12681222,
13.48,7.7,96.1,85,64.76,8.04,23.10286782,
17.59,9.51,94.3,75.4,25.97,11.29,21.00088106,
15.01,8.18,95.9,83.2,52.35,11.38,22.78974598,
15.48,7.6,94.8,70.9,24.77,12,19.7626304,
13.54,6528,94,73.2,41.16,11.92,610.9539277,
13.15,7.33,93.9,75.6,47.77,9.22,20.76772293,
14.66,6.552,95.2,78,39.09,12.09,21.54466494,
14.99,7.27,94.1,78.1,46.29,12.05,21.47448447,
15.54,7.32,95.5,78.9,34.57,11.64,21.85576309,
18.44,11.46,92.7,70.4,40.53,10.17,19.42785042,
19.44,12.51,94.9,57.27,27.29,11.63,15.93780562,
17.5,11.95,84.4,47.35,25.76,13.12,13.19019933,
17.17,8.04,93.8,72.1,32.22,13.21,20.00199562,
19.57,10.09,94,68.52,32.55,11.78,19.00486593,
19.88,9.98,92.9,70.4,34.15,13.27,19.50650251,
20.35,11.01,75.4,48.94,20.76,13.66,13.67685435,
19.36,10.03,81,53.61,19.04,13.41,14.99829992,
17.77,9.38,94.8,67.6,29.29,12.32,18.78858148,
20.55,11.71,96,63.17,21.43,13.17,17.64561397,
18.37,9.5,85.5,59.57,30.48,13.95,16.54440369,
18.24,9.14,81.5,53.86,21.36,12.87,15.04587149,
15.92,9.05,93.4,70.5,35.55,11.16,19.51683546,
18.76,10.78,94.2,66.19,33.41,13.77,18.34858681,
18.97,12.36,87.8,58.97,34.47,13.58,16.33630934,
14.95,11.86,56.79,35.83,19.93,6.967,10.01870161,
17.57,11.28,73.7,44.45,25.16,10.98,12.38727854,
15.85,8.91,85.6,62.29,31.69,15.06,17.28648892,
19.35,8.57,89.6,59.63,18.1,15.29,16.6924035,
21.52,11.9,84.1,52.76,24.02,14.3,14.71358329,
23.19,12.1,84.7,58.68,17.83,15.48,16.4294154,
21.01,12.35,80.7,55.22,28.41,15.52,15.35665976,
19.35,10.74,95.7,71.1,32.41,15.49,19.72217394,
20.88,10.83,96.5,68.3,19.76,15.48,19.0989994,
15.44,8.62,94.8,60.59,29.08,14.16,16.84249137,
12.41,7.66,89.6,67.33,48.68,15.32,18.48544088,
11.37,8.67,89,76.1,60.41,7.53,20.74025267,
13.48,9.28,86.8,72.9,52.55,14.84,19.96618075,
13.47,7.95,92.2,64.23,31.5,16.51,17.82687984,
15.32,7.63,95.8,66.08,27.9,17.32,18.38235853,
20.81,13.97,75,30.29,7.05,15.14,8.539773071,
18.82,10.93,78.2,41.36,19.73,17.49,11.56614603,
20.34,9.98,86,55.71,21.95,18.08,15.55675245,
22.12,12.21,80.3,46.55,13.97,18.34,13.06561258,
22.25,12.49,87.1,54.84,19.42,18.05,15.33862779,
23.63,12.74,79.7,46.03,13.36,19,12.92474311,
24.44,13.14,71.4,40.95,9.51,19.41,11.52691734,
19.66,11.75,82.8,47.58,27.21,17.4,13.24207882,
18.35,11.74,89.5,64.07,41.66,16.11,17.66849155,
14.84,9.21,91.2,75.1,38.95,14.46,20.74558327,
10.9,8.35,93.4,86.2,74.3,4417,23.29075859,
12.88,8.37,93.4,81.1,56.88,13.05,22.15162423,
15.79,9.7,94,62.29,32.22,18.59,17.28051672,
14.73,9.11,92.4,69.08,37.08,12.64,19.10521387,
12.08,8.58,93,80.4,58.94,8.09,21.93216843,
14.6,9.43,92.1,73,42.28,11.55,20.12306927,
19.35,12.04,93.9,70.5,30,16.65,19.58577693,
19.61,12.49,89.8,63.98,27.81,18.85,17.79934046,
19.68,12.57,92,62.4,27.95,16.62,17.35819481,
16.84,12.18,93.6,71.9,51.13,12.95,19.70970862,
17.17,11.92,90.6,62.82,43.82,16.15,17.30014994,
15.73,11.59,83.3,61.11,43.01,14.36,16.83801726,
17.82,11.09,91.4,68.43,38.21,20.3,18.91196439,
11.88,9,95,85.7,65.73,4813,23.27910021,
18.17,11.36,89.1,57.33,24.89,20.22,15.97903713,
21.86,14.21,88.3,61.42,35.12,20.55,17.00803787,
23.56,14.72,89.7,65.4,30,22,18.16908674,
26.33,16.99,88.8,53.6,20.8,22.33,14.97860359,
28.84,18.8,75.9,44.44,13.89,22.64,12.47421327,
26.75,18.38,76,48.31,21.8,22.64,13.49202438,
28.84,18.83,75.6,48.11,17.67,22.82,13.47170775,
20.66,14.04,92.6,64.31,32.52,22.36,17.83757771,
19.66,12.47,85.1,62.57,34.98,22,17.328062,
16.31,11.8,79.9,57.72,31.28,21.51,16.02257692,
15.84,11.12,82.1,59.84,31.36,23.26,16.61015422,
14.93,11.6,75.8,57.45,44.28,16.27,15.81710302,
17.89,12.78,90.9,67.87,40.79,11.47,18.72664799,
13.4,10.48,93.3,87.3,73.2,9,23.60408139,
16.89,11.4,94.8,76.8,48.25,21.9,21.09101154,
14.14,11.28,92.8,76.5,57.6,8,20.88583259,
15.14,10.83,92.7,72.5,49.45,10.59,19.89517527,
15.13,11.68,86.8,52.27,22.97,22.13,14.58661739,
16.31,11.43,61.39,39.06,17.04,25.41,10.94196302,
19.13,13.39,93.1,64.65,41.72,24.14,17.82767284,
17.12,13.87,92.8,61.18,42.77,9.64,16.85962767,
15.32,11.51,91.6,66.4,40.31,16.8,18.32656315,
17.76,12.1,94.1,70.2,33,25.25,19.46526535,
19.48,13.19,92.1,65.94,31.34,16.41,18.30340258,
20.41,13.05,91.9,66.84,31.8,17.1,18.54780519,
12.61,10.28,93,77.1,63.4,9.62,20.97354378,
13.6,10.14,67.52,50.07,30.91,14.42,13.90248282,
18.1,11.92,90.8,70.8,39.34,12.82,19.55299244,
15.35,10.94,93.6,78.8,51.17,14.67,21.60060155,
16.51,11.03,93.8,81.8,54.58,13.22,22.37504689,
17.37,11.22,94.8,72.8,37.94,18.22,20.12303811,
19.93,12.59,95.5,64.94,29.86,25.7,18.0427267,
20.8,13.86,93.1,62.52,28.13,23.03,17.3895703,
19.93,13.63,92.3,73,47.04,20.35,20.06284239,
21.72,15.1,93.4,68.72,37.05,26.15,19.00606182,
24.25,15.27,90.8,67.69,29.54,25.8,18.81075715,
19.41,13.34,92.5,60.21,27.34,27.26,16.75549776,
22.37,14.88,85.6,49.42,16.23,27.79,13.85100254,
24.62,16.87,73.6,40.72,19.61,26.43,11.38827078,
29.43,20.39,76.7,42.5,16.34,27.17,11.9109952,
29.89,20.91,77.4,43.55,14.55,27.08,12.2192455,
28.2,19.65,70.3,48.28,23.07,26.99,13.47294121,
25.87,18.45,86.5,59.66,28.91,27.58,16.58610468,
23.41,17.13,90.1,72.3,41.2,23.58,19.9439133,
23.76,17.16,91.5,73.3,44.48,26.34,20.17790445,
25.34,18.95,92.3,59.15,34.08,24.16,16.3902112,
22.32,16.9,62.35,36.68,14.9,26.31,10.28950259,
17.3,13.47,55.11,34.1,20.76,24.51,9.530044425,
20.26,13.59,80.8,44.03,13.11,29.39,12.36512993,
19.59,13.66,83,47.94,18.09,21.91,13.42021064,
13.68,11.88,85.2,65.81,53.5,6558,18.01372975,
17.78,13.03,85.7,66.66,45.59,10.08,18.3373431,
19.88,14.23,89.2,50.72,26.61,27.53,14.12124768,
20.81,14.45,88.6,54.84,33.13,18.89,15.20514437,
20.2,15.42,91.3,65.51,39.31,14.5,18.09243512,
19.75,14.51,90.1,55.44,23.42,21.18,15.46677988,
29.7,21.67,72.8,39.46,18.67,27.76,11.04271487,
31.55,22.01,83.5,40.33,13.16,28.32,11.32580853,
23.5,18.28,66.6,41.42,27.66,28.79,11.52499526,
24.61,18.18,67.82,45.32,27.78,30.02,12.60910642,
25.87,18.26,71.8,35.66,13.43,29.96,10.01273411,
29.56,19.65,92.6,46.34,17.14,29.38,12.9801507,
29.97,20.97,94.8,47.59,20.55,24.27,13.30115317,
24.69,18.87,53.43,28.66,10.57,29.85,8.062277021,
26.53,19.23,58.05,33.56,18.68,30.27,9.391871662,
31.07,22.67,62.96,35.25,12.82,28.95,9.901776675,
28.3,22.45,61.46,33.77,18.16,29.69,9.453820034,
24.94,20.08,56.34,36.57,25.42,29.79,10.19045433,
25,18.44,76.6,45.58,27.85,28.75,12.68063913,
26.45,19.52,70.4,38.75,18.08,30.15,10.8480701,
25.03,19.46,70.3,45.63,22.42,23.06,12.73867517,
25.76,21.32,60.46,43.27,29.65,18.49,12.02490707,
27.07,22.15,64.89,43.55,26.99,27.17,12.12305355,
29.82,23.03,75,49.27,25.71,28.26,13.72609707,
30.74,23.18,76.2,48.76,24.91,26.47,13.59092252,
26.93,20.95,88.5,47.08,19.81,28.72,13.16498373,
26.34,20.62,78.9,35.27,17.35,29.88,9.87834394,
28.26,21.62,50.9,29.7,18.6,29.88,8.312447862,
24.88,20.83,62.91,45.25,31.33,28.48,12.56159198,
24.22,20.13,65.18,31.49,15.03,25.39,8.832982832,
24.15,18.3,55.88,32.8,21.61,30.13,9.162080177,
30.61,22.81,58.96,29.42,13.95,29.71,8.25836049,
27.31,21.34,73.8,37.32,22.93,28.98,10.41549556,
29.04,22,61.13,35.88,19.42,27.23,10.03642158,
28.73,23.59,45.18,26.29,15.02,23.02,7.375082331,
30.81,24.1,48.98,26.63,12.76,23.66,7.481146659,
31.41,24.52,55.7,28.29,11.29,28.5,7.954753247,
31.94,25.4,48.97,29.2,14.02,28.11,8.196568368,
33.17,25.38,60.76,31.51,12.29,27.59,8.854412088,
32.52,25.56,59.3,30.4,11.95,28.04,8.544392721,
31.65,24.49,66.16,39.04,19.12,27.4,10.92235064,
30.47,23.91,85.6,45.19,18.87,27.97,12.64423066,
33.63,25.6,76.1,41.41,19.13,29.08,11.58505366,
34.04,26.28,58.44,38.14,19.59,28.7,10.66777992,
34.74,26.6,70.9,43.05,25.95,28.27,11.9919946,
28.77,23.23,88.8,59.59,39.48,29.16,16.45602939,
28.33,22.72,89.5,63.26,35.16,14.73,17.51724679,
30.88,26.2,63.74,37,22.45,24.43,10.3299072,
35.94,27.27,73.3,41.01,19.52,25.76,11.47050016,
34.33,26.55,88.1,49.55,20.66,24.6,13.84827261,
29.81,23.64,87.5,68.67,45.03,25.16,18.8972563,
26.84,21.62,91.1,75,48.59,20.09,20.59264733,
26.51,20.57,90.9,69.38,32.97,22.39,19.23847772,
30.87,23.85,92.9,52.84,24.31,28.43,14.7331236,
33.84,25.85,81.3,46.98,19.79,28.69,13.13754434,
33.07,24.87,87.4,50.64,15.55,28.77,14.19924262,
